Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkRM,unk,removedUnk
20,0.3267959,0.2595799,0.21160497,0.35507536,0.32146302,0.41439882,0.36314195,0.5159044,0.4390747,0.34626937,0.30960026,0.29577392,682,666
21,0.3197296,0.24884875,0.2037552,0.35123628,0.3128303,0.40892664,0.3604609,0.50883144,0.4369289,0.3418143,0.30677196,0.29828316,752,735
22,0.31604922,0.24616693,0.19479,0.3469946,0.30915543,0.403743,0.42899987,0.5018832,0.68198705,0.33770657,0.31292024,0.20559411,544,534
23,0.31950518,0.25138536,0.18561663,0.34868184,0.31361553,0.39946133,0.44781587,0.4957025,0.68292475,0.3345149,0.33312994,0.12111673,197,195
24,0.32263663,0.25644994,0.17769697,0.35027698,0.3175267,0.39591601,0.46057495,0.4902025,0.6822814,0.33204907,0.34761724,0.10034342,358,344
25,0.32500982,0.2606703,0.1712279,0.35148987,0.32037997,0.3929328,0.4685791,0.48526797,0.681564,0.3301189,0.35701424,0.09751399,647,593
26,0.33065525,0.26838163,0.16464363,0.35593095,0.32648125,0.39072096,0.4830306,0.4812946,0.6792073,0.32883778,0.37478167,0.085552916,356,315
27,0.33517745,0.27500945,0.15886645,0.3594484,0.3312749,0.38911888,0.49249995,0.47817364,0.67457986,0.32802725,0.38782087,0.08152907,439,400
28,0.33775732,0.2794362,0.15349711,0.36120307,0.33403754,0.38783267,0.49658853,0.47542468,0.6673939,0.32749513,0.39539534,0.07980951,572,577
29,0.3375998,0.27979,0.14826767,0.360762,0.3338637,0.38660324,0.49713182,0.47275266,0.6649678,0.32701206,0.39694428,0.079781614,496,505
30,0.33349726,0.27458534,0.14342734,0.35710725,0.32943305,0.38514102,0.4893064,0.4698543,0.65504825,0.3263086,0.3905009,0.081312425,516,497
31,0.3270128,0.26709393,0.13894781,0.35130993,0.32236668,0.3833404,0.47509745,0.46663618,0.6369933,0.3252775,0.3788184,0.08327353,535,532
32,0.3191092,0.25953776,0.13484983,0.34335783,0.31429,0.3811579,0.458169,0.46299314,0.6136293,0.32390657,0.3655568,0.08573297,598,579
33,0.3120398,0.25361702,0.13126403,0.3357554,0.3073468,0.37871423,0.44473758,0.45903045,0.59514403,0.32231843,0.3550168,0.08895555,747,718
34,0.30777273,0.2505715,0.12795965,0.33085692,0.30329508,0.376222,0.4377094,0.45502302,0.5863215,0.32068563,0.34919947,0.08798754,801,828
35,0.30643848,0.2499364,0.12514895,0.32850993,0.3026569,0.37383774,0.43260416,0.45111865,0.5760392,0.31916222,0.3463598,0.08654781,110,106
36,0.30400795,0.24867739,0.12227697,0.32544634,0.30043486,0.3714681,0.4243638,0.44723088,0.5610492,0.31765586,0.34123144,0.08543055,185,174
