Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkRM,unk,removedUnk
35,0.3360242,0.0053707585,8.378718E-6,0.24935427,0.6534452,0.40098968,0.26814267,0.27660897,0.17293394,0.72862506,0.5966013,0.0,0,0
36,0.33014804,0.0052215704,8.145976E-6,0.24512678,0.6406007,0.39819488,0.2648052,0.2744383,0.17018211,0.72523665,0.5964227,0.0,0,0
37,0.32413036,0.005080447,7.925814E-6,0.24071075,0.62791204,0.3953094,0.26119155,0.27220973,0.16721916,0.72166187,0.59628874,0.0,0,0
38,0.31807053,0.004946751,7.71724E-6,0.2362294,0.61541903,0.39233688,0.2575284,0.2699226,0.16422027,0.71792954,0.59639126,0.0,0,0
39,0.31687006,0.0049101436,7.5193625E-6,0.23502427,0.61518157,0.38952762,0.25658986,0.26775417,0.16344678,0.71446204,0.5965374,0.0,0,0
40,0.31907216,0.004919355,7.331378E-6,0.23632076,0.6210345,0.3870318,0.2578638,0.26581675,0.1644537,0.71146816,0.59691006,0.0,0,0
41,0.32113075,0.004827981,7.152564E-6,0.23734759,0.6274744,0.38481522,0.2592647,0.2640811,0.1654916,0.70892614,0.5982577,0.0,0,0
42,0.32333207,0.0048526744,6.982265E-6,0.238734,0.6331085,0.38285756,0.26043394,0.26253784,0.16644938,0.70676357,0.5982084,0.0,0,0
43,0.32530552,0.0048421198,6.819887E-6,0.24021259,0.6374085,0.38112628,0.26188463,0.2611661,0.16758737,0.7049086,0.5988332,0.0,0,0
44,0.32657892,0.0047787256,6.6648895E-6,0.24070771,0.6425502,0.37956434,0.26261923,0.25991344,0.16811228,0.70335144,0.5998142,0.0,0,0
45,0.32763535,0.0047442163,6.5167806E-6,0.24122162,0.64594156,0.37814906,0.26329,0.25876966,0.16867322,0.70201087,0.59967744,0.0,0,0
46,0.3290777,0.0048323344,6.3751118E-6,0.2419168,0.6508143,0.37687957,0.263958,0.25773105,0.16917974,0.70090795,0.60020787,0.0,0,0
47,0.33099958,0.0049229427,6.239471E-6,0.24314944,0.6550071,0.3757734,0.26514986,0.25681543,0.17012645,0.7000304,0.6006281,0.0,0,0
48,0.33188528,0.004869257,6.109482E-6,0.24339384,0.6590873,0.37476856,0.2654306,0.25597048,0.17034818,0.69933647,0.60074615,0.0,0,0
49,0.33301914,0.0048357174,5.9847985E-6,0.24394895,0.6628752,0.37387168,0.26599574,0.25520498,0.17080031,0.6988073,0.60091573,0.0,0,0
50,0.33419266,0.0048504397,5.8651026E-6,0.24475655,0.6657409,0.37307292,0.2668215,0.25451484,0.17147769,0.69840276,0.60096663,0.0,0,0
51,0.33531743,0.004864585,5.7501006E-6,0.2455297,0.6684943,0.3723626,0.26761308,0.25389284,0.17212793,0.69811004,0.6010179,0.0,0,0
