Classifiers,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkRm,unkRM,unk
MINAS-BR,0.37313047,0.0077204513,2.598363E-5,0.27834874,0.7232587,0.41110805,0.29007939,0.28340504,0.19239812,0.74864435,0.5944369,NaN,0.0,0
