timestamp,threshold,averOut,label
0,6.3420475793748816E-27,0.7640869699960497,44
0,6.904411732145301E-27,0.8318403439887279,44
0,6.971247228737912E-27,0.8398926538209198,44
0,5.813486766659432E-27,0.7004062068368737,44
0,6.771448937231447E-27,0.8158210477257462,44
0,5.778418767646486E-27,0.6961812304748598,44
0,6.592590597057125E-27,0.7942722773180995,44
0,6.549634880260819E-27,0.7890969923521464,44
0,2.4414632701052867E-9,0.6751158358322435,88
0,2.9183100320063046E-9,0.8069739736001001,88
0,3.0203893037361365E-9,0.8352010346822274,88
0,1.6469950599719077E-27,0.7405385292635236,45
0,1.2622643136382713E-27,0.5675520109814175,45
0,1.6686984801934577E-27,0.7502970399485095,45
0,1.700350018328375E-27,0.7645285237392137,45
0,1.6894127762049867E-27,0.7596108106305955,45
0,6.945474958245484E-14,0.7267966240493235,47
0,6.870051316732834E-14,0.7189040539436864,47
0,7.135568695221387E-14,0.7466886382193534,47
0,1.1615648915994899E-7,0.7654406415793991,48
0,1.1319801832187835E-7,0.7459450986892516,48
0,3.745416678951898E-17,0.6329050677860965,49
0,9.553462793047297E-27,0.7668950532408307,90
0,9.446918839997446E-27,0.7583423397047381,90
0,8.878841509463861E-27,0.7127404774185816,90
0,9.528064552385249E-27,0.7648562338570446,90
0,9.634671544369882E-27,0.7734140077831021,90
0,1.737133593919607E-41,0.763959397979891,91
0,1.4225113064840087E-41,0.625594303814612,91
0,1.7517107796969112E-41,0.7703701761201851,91
0,1.6189140454987234E-41,0.7119686153727287,91
0,1.7216020751609177E-41,0.757128921750467,91
0,2.0132569191742843E-41,0.8853933568119204,91
0,2.9516540644477915E-26,0.7389162408766811,92
0,2.836177559151065E-26,0.7100078853104955,92
0,3.2389064408630285E-26,0.8108269192723047,92
0,2.803299193352895E-26,0.7017771245467685,92
0,3.3608539157103607E-84,0.8117497575658922,93
0,3.493856657429797E-84,0.8438740170707959,93
0,3.347191978022332E-84,0.8084499787345967,93
0,3.215358944407533E-84,0.7766082397718457,93
0,3.488071533095363E-84,0.8424767313232621,93
0,3.164494139243634E-84,0.7643228223464041,93
0,3.437316132945947E-84,0.830217738579229,93
0,3.2988603926614647E-84,0.7967764119318079,93
0,3.315890899515264E-84,0.8008898039912405,93
0,3.482967106032304E-84,0.8412438549368229,93
0,3.404853229903438E-84,0.8223769474185482,93
0,3.155293817634025E-84,0.7621006612458524,93
0,3.444603371690115E-84,0.8319778312319479,93
0,3.3157475925423925E-84,0.8008551909424727,93
0,2.9644555992303935E-84,0.7160073523997547,93
0,3.389472888441656E-84,0.8186621211374887,93
0,3.449845472162145E-84,0.8332439599879212,93
0,3.26292998222381E-84,0.7880981109126325,93
0,3.1317860877502844E-84,0.7564228202826229,93
