timestamp,cardinality
1,5.0
2000,46.36618309154577
4000,46.439819458375126
6000,47.25751503006012
8000,48.15805318615153
10000,48.18359179589795
12000,47.3065
14000,47.0015015015015
16000,46.59539308963445
18000,47.88038038038038
20000,47.07715430861723
22000,47.24374374374374
24000,46.32314629258517
26000,48.0225
28000,47.9609022556391
30000,46.02758274824473
32000,45.9468671679198
34000,47.78889444722361
36000,47.8915
38000,48.29314657328664
