Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkRM,unk,removedUnk
40,0.76111716,0.45224795,0.023586944,0.8429961,0.7335198,0.8603123,0.7970666,0.9272597,0.8523823,0.80238104,0.7484929,0.0018148844,8,2
41,0.75579375,0.4434447,0.023024438,0.84001404,0.72714204,0.8569629,0.8001318,0.9246554,0.8683189,0.7985058,0.74187416,0.0019374909,3,0
42,0.75075495,0.43481317,0.022476383,0.83722097,0.7210526,0.8535776,0.79950505,0.92206085,0.8739376,0.79456383,0.73675615,0.0021929909,6,4
43,0.7454611,0.4263831,0.021953527,0.8342117,0.7147075,0.85016024,0.79611427,0.919473,0.8741536,0.79056495,0.73086673,0.0020127608,5,3
44,0.7402666,0.4180197,0.021454444,0.83141464,0.70841205,0.84671783,0.79308486,0.91689795,0.87413037,0.7865172,0.7257926,0.0019722148,5,1
45,0.73499215,0.41020656,0.020977808,0.8280866,0.70219964,0.84325653,0.7881586,0.9143237,0.87213075,0.7824403,0.7189366,0.0020395224,6,3
46,0.7300823,0.40251967,0.020557238,0.82546896,0.6961849,0.8397928,0.78471994,0.9117761,0.87101096,0.7783437,0.71398544,0.001901247,2,2
47,0.7247589,0.3950916,0.020214595,0.8220368,0.6899872,0.83631504,0.77977604,0.90923524,0.8688429,0.77422273,0.7072722,0.0018870758,5,1
48,0.71971273,0.3878847,0.019851634,0.81879824,0.68406785,0.83284134,0.7754336,0.9067088,0.8663761,0.7701028,0.70176965,0.0018298181,6,0
49,0.71425945,0.3809502,0.019604722,0.81490254,0.6777786,0.8293543,0.7701198,0.90417624,0.86304224,0.7659692,0.69526196,0.001771373,1,1
50,0.7090013,0.37433836,0.019334277,0.81115013,0.67173105,0.82586986,0.7653526,0.9016502,0.859904,0.76184,0.68953437,0.0017000481,1,1
