timestamp,evaluationWindow,nExamples,radius,silhouette,threshold,averOut,label
6883,3,4.0,0.039946439884585454,1.0,0.0,0.983435272017968,NP1
8988,4,4.0,0.027959458496773882,1.0,0.0,0.9865749999512711,NP2
11217,6,4.0,0.043591397170165955,1.0,0.0,0.981815243642438,NP3
14977,8,4.0,0.017124249088135184,1.0,0.0,0.9921397506478399,NP4
16440,9,5.0,0.07385071377566191,1.0,0.0,0.9666526517845613,NP5
19909,11,4.0,0.015050250241167734,1.0,0.0,0.9925676429573209,NP6
19992,11,4.0,0.032003666953687705,1.0,0.0,0.9859751701028867,NP7
23702,13,4.0,0.05175822008682947,1.0,0.0,0.9798794001225687,NP8
25806,14,4.0,0.021438003123143368,1.0,0.0,0.9907048080165033,NP9
27758,15,4.0,0.011411935675630487,1.0,0.0,0.9944262574175409,NP10
27824,15,4.0,0.03563989379489815,1.0,0.0,0.9843207458877359,NP11
29612,16,4.0,0.05111325192118114,1.0,0.0,0.9775447399425223,NP12
29732,16,4.0,0.040644003141824016,1.0,0.0,0.9802337298592766,NP13
30078,16,4.0,0.06358065129472934,1.0,0.0,0.972668222197123,NP14
30128,16,4.0,0.08120027412494993,1.0,0.0,0.9634381191152082,NP15
30129,16,4.0,0.0759394286369549,1.0,0.0,0.962849214464889,NP16
30161,16,4.0,0.11097916923062953,1.0,0.0,0.9533977934672452,NP17
30172,16,4.0,0.05886801767910286,1.0,0.0,0.9742772706450149,NP18
30183,16,6.0,0.09985762868547057,1.0,0.0,0.9529871036455217,NP19
30443,16,5.0,0.10241198751452758,1.0,0.0,0.9555561636915832,NP20
31366,17,5.0,0.0926947657370623,1.0,0.0,0.9602360520159401,NP21
31532,17,4.0,0.06196354963962664,1.0,0.0,0.9728769060176243,NP22
34253,19,4.0,0.06322537025327758,1.0,0.0,0.9730953644190439,NP23
36746,20,4.0,0.04886885841278929,1.0,0.0,0.9761176840498006,NP24
40709,22,4.0,0.02880061711733406,1.0,0.0,0.9874812788589058,NP25
43082,23,5.0,0.08973110496477267,1.0,0.0,0.965034130403106,NP26
44943,24,4.0,0.02239155821181887,1.0,0.0,0.990095275289503,NP27
46625,25,4.0,0.022939457994645664,1.0,0.0,0.9886496199984848,NP28
48844,27,4.0,0.12005144503365105,1.0,0.0,0.9516058007059354,NP29
52123,28,4.0,0.08855254858808867,0.2800462244012679,0.0,0.9574446131923905,NP30
52123,28,39.0,0.043331068507501264,-1.0,1.1736907901457455E-19,0.0,NP30
54840,30,4.0,0.027098958962034913,1.0,0.0,0.9875674496456374,NP31
56683,31,4.0,0.036964282650283474,1.0,0.0,0.9828133151011763,NP32
57705,32,4.0,0.026637980392653856,1.0,0.0,0.9868847063637547,NP33
65041,36,4.0,0.048545931232423865,1.0,0.0,0.9786469945715208,NP34
67732,37,4.0,0.0481291794010829,1.0,0.0,0.9794389719451454,NP35
69855,38,4.0,0.04465106329432708,0.4100501359738011,0.0,0.9812182373277972,NP36
69855,38,59.0,0.03777000201797845,-1.0,0.0,0.0,NP36
70066,38,5.0,0.1254951462984948,1.0,0.0,0.9408965326020272,NP37
70185,38,4.0,0.05661400655114325,1.0,0.0,0.9746553998598529,NP38
70213,39,4.0,0.0388307325221412,1.0,0.0,0.9837266924733266,NP39
70811,39,4.0,0.07747368619628205,1.0,0.0,0.9627124468747923,NP40
75757,42,4.0,0.06892247374639748,1.0,0.0,0.9663566893414267,NP41
77218,42,4.0,0.017345647574402268,1.0,0.0,0.9914789661661442,NP42
80887,44,4.0,0.03058141212385442,1.0,0.0,0.9865734399429315,NP43
81003,45,4.0,0.04644895824209957,1.0,0.0,0.9785754341364112,NP44
84866,47,4.0,0.041014616560059,1.0,0.0,0.9797782124410954,NP45
85491,47,4.0,0.1146163438430178,1.0,0.0,0.9532866970545375,NP46
85625,47,4.0,0.048339401753106075,1.0,0.0,0.9795002340392734,NP47
