Classifiers,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkRm,unkRM,unk
MINAS-BR,0.5017283,0.0,0.0,0.3551425,0.9479105,0.51463807,0.45444593,0.35177243,0.31092706,0.958545,0.8450523,NaN,0.0,0
