Classifiers,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkRm,unkRM,unk
MINAS-BR,0.15118453,0.0,0.0,0.08646681,NaN,0.15023224,0.08821474,0.08224601,0.048203766,0.86679643,0.51919,NaN,5.192834E-5,34
