Classifier,Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM
MINAS-BR,18,0.31550142,0.012345679,0.0068587107,0.24348423,0.4595336,0.35525495,0.35248205,0.27889878,0.29723158,0.48918182,0.43296275
MINAS-BR,19,0.3186537,0.0116580315,0.006476684,0.24546632,0.4650259,0.35180366,0.3466793,0.27578166,0.3004846,0.48568863,0.40965763
MINAS-BR,20,0.31738326,0.011042945,0.006134969,0.24417178,0.46380368,0.34872353,0.34037203,0.27297705,0.2974155,0.48265094,0.397832
MINAS-BR,21,0.31837663,0.01048951,0.0058275056,0.24475524,0.46561772,0.3461713,0.33990365,0.2706181,0.29765972,0.48025143,0.39612126
MINAS-BR,22,0.3214949,0.009988901,0.0055493894,0.24694784,0.47058824,0.34424827,0.34181604,0.26877978,0.29950914,0.47864226,0.398041
MINAS-BR,23,0.3329801,0.010593221,0.0052966103,0.25582626,0.48728815,0.3436112,0.39488587,0.26798692,0.3025779,0.47869653,0.56823975
MINAS-BR,24,0.34869927,0.014184397,0.005065856,0.26849037,0.50911856,0.34445238,0.39555418,0.26839498,0.30308703,0.48066166,0.56921196
MINAS-BR,25,0.3605169,0.013592233,0.004854369,0.27718446,0.5271845,0.3461397,0.3922929,0.26947188,0.3002836,0.4837808,0.5655959
MINAS-BR,26,0.3729407,0.0149114635,0.0046598325,0.28704566,0.5447344,0.34862787,0.3928337,0.27120692,0.3007917,0.4879109,0.566042
MINAS-BR,27,0.38455647,0.017921148,0.004480287,0.29704303,0.55958784,0.35177165,0.39366588,0.27351084,0.3018162,0.49277002,0.56587464
MINAS-BR,28,0.38970208,0.017256256,0.004314064,0.30069026,0.5677308,0.35496163,0.39649352,0.27585983,0.30467498,0.4976652,0.56752646
MINAS-BR,29,0.3957274,0.016638935,0.0041597337,0.30490848,0.57737106,0.35822168,0.40070367,0.27825406,0.30813292,0.5026901,0.5727812
MINAS-BR,30,0.40005144,0.01607717,0.0040192925,0.3078778,0.5844051,0.36142662,0.40181583,0.28059894,0.30896106,0.5076603,0.57446474
MINAS-BR,31,0.40636942,0.015540016,0.003885004,0.31235433,0.5944056,0.3647168,0.40295863,0.28300452,0.30923045,0.5127694,0.5782171
MINAS-BR,32,0.41146085,0.015048909,0.0037622273,0.31602708,0.6023326,0.3680048,0.40389857,0.28541636,0.30944628,0.51785076,0.5813414
MINAS-BR,33,0.4082836,0.014577259,0.0036443148,0.31413993,0.59657437,0.3707795,0.40208372,0.28747725,0.30861846,0.52205545,0.576754
MINAS-BR,34,0.40789083,0.015547703,0.003533569,0.31413427,0.59540635,0.3732544,0.4002582,0.28931418,0.3068745,0.52581054,0.5753365
MINAS-BR,35,0.40946466,0.015089164,0.0034293553,0.31515774,0.59807956,0.37559378,0.40046576,0.29104555,0.30656722,0.52937686,0.5772814
MINAS-BR,36,0.40828326,0.01598934,0.0033311127,0.31445703,0.59593606,0.37763456,0.39892662,0.29255667,0.30539873,0.5324857,0.57502806
MINAS-BR,37,0.40192267,0.016202204,0.0032404407,0.30978614,0.5861957,0.379133,0.3960611,0.2936629,0.30260265,0.5347797,0.5730455
MINAS-BR,38,0.39165616,0.015762925,0.0031525851,0.30201766,0.57093316,0.3799582,0.39080462,0.29425237,0.2965128,0.5361087,0.5730294
MINAS-BR,39,0.38162473,0.015346838,0.0030693677,0.29435235,0.55616945,0.38018343,0.38561392,0.2943846,0.29080087,0.5365665,0.57216245
MINAS-BR,40,0.37263116,0.014961101,0.0029922202,0.28755236,0.54278874,0.37990493,0.3810801,0.29415137,0.28615484,0.5362319,0.570246
MINAS-BR,41,0.3635745,0.014585764,0.0029171528,0.2806301,0.52946323,0.37919194,0.37611833,0.2935873,0.28078434,0.5352654,0.56946844
MINAS-BR,42,0.36349863,0.014228799,0.0028457597,0.2805919,0.5293113,0.3785247,0.37947768,0.29305944,0.28400558,0.5343611,0.5716426
MINAS-BR,43,0.36500055,0.013888889,0.0027777778,0.28166667,0.5316667,0.37797165,0.38319382,0.29261807,0.2874886,0.5336241,0.57441807
MINAS-BR,44,0.36672178,0.013572204,0.002714441,0.28284472,0.5344734,0.37752846,0.38663217,0.29226044,0.29075512,0.5330466,0.5768494
MINAS-BR,45,0.36684453,0.0132626,0.0026525198,0.28302386,0.5344828,0.37712288,0.38837668,0.29193294,0.29253444,0.53251916,0.5776211
MINAS-BR,46,0.36627027,0.012966805,0.002593361,0.282417,0.53397304,0.3767064,0.38928828,0.2915978,0.2936744,0.5319732,0.57721746
MINAS-BR,47,0.3660593,0.012683917,0.0025367835,0.2820903,0.5339929,0.3763066,0.38969633,0.29126808,0.29438794,0.5314761,0.5762616
MINAS-BR,48,0.3647815,0.012413108,0.0024826217,0.28103277,0.53227407,0.37587345,0.38878125,0.290912,0.2939375,0.5309337,0.5739878
MINAS-BR,49,0.36470672,0.012159533,0.0024319065,0.28088522,0.53234434,0.37546414,0.38911152,0.29057032,0.294338,0.53043854,0.57390136
MINAS-BR,50,0.3635878,0.011910434,0.0023820868,0.2798952,0.5309671,0.37503406,0.38826802,0.2902099,0.29377797,0.52992296,0.5723608
MINAS-BR,51,0.36344752,0.011671335,0.0023342671,0.2796452,0.53104573,0.3746232,0.38862318,0.28986204,0.2942163,0.52944213,0.57224154
UnkRM,1,0.0952381,0.0952381,0.0952381,0.0952381,0.0952381,0.0952381,0.0952381,0.0952381,0.0952381,0.0952381,0.0952381
UnkRM,2,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375
UnkRM,3,0.11652543,0.11652543,0.11652543,0.11652543,0.11652543,0.11652543,0.11652543,0.11652543,0.11652543,0.11652543,0.11652543
UnkRM,4,0.06740196,0.06740196,0.06740196,0.06740196,0.06740196,0.06740196,0.06740196,0.06740196,0.06740196,0.06740196,0.06740196
UnkRM,5,0.062262382,0.062262382,0.062262382,0.062262382,0.062262382,0.062262382,0.062262382,0.062262382,0.062262382,0.062262382,0.062262382
UnkRM,6,0.05564711,0.05564711,0.05564711,0.05564711,0.05564711,0.05564711,0.05564711,0.05564711,0.05564711,0.05564711,0.05564711
UnkRM,7,0.05653022,0.05653022,0.05653022,0.05653022,0.05653022,0.05653022,0.05653022,0.05653022,0.05653022,0.05653022,0.05653022
UnkRM,8,0.057439897,0.057439897,0.057439897,0.057439897,0.057439897,0.057439897,0.057439897,0.057439897,0.057439897,0.057439897,0.057439897
UnkRM,9,0.05917476,0.05917476,0.05917476,0.05917476,0.05917476,0.05917476,0.05917476,0.05917476,0.05917476,0.05917476,0.05917476
UnkRM,10,0.061796967,0.061796967,0.061796967,0.061796967,0.061796967,0.061796967,0.061796967,0.061796967,0.061796967,0.061796967,0.061796967
UnkRM,11,0.2296924,0.2296924,0.2296924,0.2296924,0.2296924,0.2296924,0.2296924,0.2296924,0.2296924,0.2296924,0.2296924
UnkRM,12,0.23033036,0.23033036,0.23033036,0.23033036,0.23033036,0.23033036,0.23033036,0.23033036,0.23033036,0.23033036,0.23033036
UnkRM,13,0.23247123,0.23247123,0.23247123,0.23247123,0.23247123,0.23247123,0.23247123,0.23247123,0.23247123,0.23247123,0.23247123
UnkRM,14,0.23339732,0.23339732,0.23339732,0.23339732,0.23339732,0.23339732,0.23339732,0.23339732,0.23339732,0.23339732,0.23339732
UnkRM,15,0.23447461,0.23447461,0.23447461,0.23447461,0.23447461,0.23447461,0.23447461,0.23447461,0.23447461,0.23447461,0.23447461
UnkRM,16,0.23618823,0.23618823,0.23618823,0.23618823,0.23618823,0.23618823,0.23618823,0.23618823,0.23618823,0.23618823,0.23618823
UnkRM,17,0.23840968,0.23840968,0.23840968,0.23840968,0.23840968,0.23840968,0.23840968,0.23840968,0.23840968,0.23840968,0.23840968
UnkRM,18,0.24002911,0.24002911,0.24002911,0.24002911,0.24002911,0.24002911,0.24002911,0.24002911,0.24002911,0.24002911,0.24002911
UnkRM,19,0.24177815,0.24177815,0.24177815,0.24177815,0.24177815,0.24177815,0.24177815,0.24177815,0.24177815,0.24177815,0.24177815
UnkRM,20,0.2431155,0.2431155,0.2431155,0.2431155,0.2431155,0.2431155,0.2431155,0.2431155,0.2431155,0.2431155,0.2431155
UnkRM,21,0.24425387,0.24425387,0.24425387,0.24425387,0.24425387,0.24425387,0.24425387,0.24425387,0.24425387,0.24425387,0.24425387
UnkRM,22,0.24485834,0.24485834,0.24485834,0.24485834,0.24485834,0.24485834,0.24485834,0.24485834,0.24485834,0.24485834,0.24485834
UnkRM,23,0.24592073,0.24592073,0.24592073,0.24592073,0.24592073,0.24592073,0.24592073,0.24592073,0.24592073,0.24592073,0.24592073
UnkRM,24,0.24507058,0.24507058,0.24507058,0.24507058,0.24507058,0.24507058,0.24507058,0.24507058,0.24507058,0.24507058,0.24507058
UnkRM,25,0.24409874,0.24409874,0.24409874,0.24409874,0.24409874,0.24409874,0.24409874,0.24409874,0.24409874,0.24409874,0.24409874
UnkRM,26,0.24383402,0.24383402,0.24383402,0.24383402,0.24383402,0.24383402,0.24383402,0.24383402,0.24383402,0.24383402,0.24383402
UnkRM,27,0.2434182,0.2434182,0.2434182,0.2434182,0.2434182,0.2434182,0.2434182,0.2434182,0.2434182,0.2434182,0.2434182
UnkRM,28,0.23726612,0.23726612,0.23726612,0.23726612,0.23726612,0.23726612,0.23726612,0.23726612,0.23726612,0.23726612,0.23726612
UnkRM,29,0.23053084,0.23053084,0.23053084,0.23053084,0.23053084,0.23053084,0.23053084,0.23053084,0.23053084,0.23053084,0.23053084
UnkRM,30,0.22592337,0.22592337,0.22592337,0.22592337,0.22592337,0.22592337,0.22592337,0.22592337,0.22592337,0.22592337,0.22592337
UnkRM,31,0.22087348,0.22087348,0.22087348,0.22087348,0.22087348,0.22087348,0.22087348,0.22087348,0.22087348,0.22087348,0.22087348
UnkRM,32,0.21725164,0.21725164,0.21725164,0.21725164,0.21725164,0.21725164,0.21725164,0.21725164,0.21725164,0.21725164,0.21725164
UnkRM,33,0.2159785,0.2159785,0.2159785,0.2159785,0.2159785,0.2159785,0.2159785,0.2159785,0.2159785,0.2159785,0.2159785
UnkRM,34,0.2141969,0.2141969,0.2141969,0.2141969,0.2141969,0.2141969,0.2141969,0.2141969,0.2141969,0.2141969,0.2141969
UnkRM,35,0.21251166,0.21251166,0.21251166,0.21251166,0.21251166,0.21251166,0.21251166,0.21251166,0.21251166,0.21251166,0.21251166
UnkRM,36,0.21137546,0.21137546,0.21137546,0.21137546,0.21137546,0.21137546,0.21137546,0.21137546,0.21137546,0.21137546,0.21137546
UnkRM,37,0.21180415,0.21180415,0.21180415,0.21180415,0.21180415,0.21180415,0.21180415,0.21180415,0.21180415,0.21180415,0.21180415
UnkRM,38,0.21226037,0.21226037,0.21226037,0.21226037,0.21226037,0.21226037,0.21226037,0.21226037,0.21226037,0.21226037,0.21226037
UnkRM,39,0.21301098,0.21301098,0.21301098,0.21301098,0.21301098,0.21301098,0.21301098,0.21301098,0.21301098,0.21301098,0.21301098
UnkRM,40,0.2136238,0.2136238,0.2136238,0.2136238,0.2136238,0.2136238,0.2136238,0.2136238,0.2136238,0.2136238,0.2136238
UnkRM,41,0.21410184,0.21410184,0.21410184,0.21410184,0.21410184,0.21410184,0.21410184,0.21410184,0.21410184,0.21410184,0.21410184
UnkRM,42,0.21493138,0.21493138,0.21493138,0.21493138,0.21493138,0.21493138,0.21493138,0.21493138,0.21493138,0.21493138,0.21493138
UnkRM,43,0.21566837,0.21566837,0.21566837,0.21566837,0.21566837,0.21566837,0.21566837,0.21566837,0.21566837,0.21566837,0.21566837
UnkRM,44,0.21674241,0.21674241,0.21674241,0.21674241,0.21674241,0.21674241,0.21674241,0.21674241,0.21674241,0.21674241,0.21674241
UnkRM,45,0.21766895,0.21766895,0.21766895,0.21766895,0.21766895,0.21766895,0.21766895,0.21766895,0.21766895,0.21766895,0.21766895
UnkRM,46,0.21865301,0.21865301,0.21865301,0.21865301,0.21865301,0.21865301,0.21865301,0.21865301,0.21865301,0.21865301,0.21865301
UnkRM,47,0.21917807,0.21917807,0.21917807,0.21917807,0.21917807,0.21917807,0.21917807,0.21917807,0.21917807,0.21917807,0.21917807
UnkRM,48,0.21957582,0.21957582,0.21957582,0.21957582,0.21957582,0.21957582,0.21957582,0.21957582,0.21957582,0.21957582,0.21957582
UnkRM,49,0.22013919,0.22013919,0.22013919,0.22013919,0.22013919,0.22013919,0.22013919,0.22013919,0.22013919,0.22013919,0.22013919
UnkRM,50,0.22055893,0.22055893,0.22055893,0.22055893,0.22055893,0.22055893,0.22055893,0.22055893,0.22055893,0.22055893,0.22055893
UnkRM,51,0.22106242,0.22106242,0.22106242,0.22106242,0.22106242,0.22106242,0.22106242,0.22106242,0.22106242,0.22106242,0.22106242
