Classifier,Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM
MINAS-BR,38,0.3809945,0.020408163,0.0,0.29655612,0.54995745,0.46235394,0.35285226,0.36101353,0.25382516,0.642793,0.57857823
MINAS-BR,39,0.3874793,0.020522388,0.0,0.3016169,0.5592869,0.45906177,0.35761464,0.35832784,0.25890687,0.6385811,0.5779614
MINAS-BR,40,0.3935116,0.021224985,0.0,0.30685264,0.56690925,0.4563213,0.36168933,0.35610712,0.26380613,0.63502836,0.5750614
MINAS-BR,41,0.40015844,0.021867612,0.0,0.31205675,0.5764381,0.45410222,0.36564943,0.35430127,0.2680951,0.632176,0.5748115
MINAS-BR,42,0.4058994,0.021902017,0.0,0.31642652,0.5849183,0.4523074,0.3696612,0.3528303,0.27155975,0.6299023,0.5787276
MINAS-BR,43,0.41023782,0.022497188,0.0,0.31974128,0.591301,0.4508369,0.37221,0.35161272,0.2738448,0.62807924,0.5808523
MINAS-BR,44,0.4145544,0.021965953,0.0,0.32289952,0.5979315,0.44965214,0.37470168,0.35061857,0.27617058,0.62665254,0.5825372
MINAS-BR,45,0.42010245,0.02306867,0.0,0.32725322,0.6058655,0.44879466,0.37771982,0.34988308,0.2788215,0.62567127,0.58534104
MINAS-BR,46,0.42076814,0.022548506,0.0,0.3277399,0.60688686,0.44801378,0.37880412,0.34921047,0.27980635,0.62478685,0.5862101
MINAS-BR,47,0.4138829,0.022051282,0.0,0.3223077,0.597094,0.44698268,0.3774376,0.34833574,0.27807686,0.62357634,0.58728147
MINAS-BR,48,0.40946183,0.021597188,0.0,0.31893522,0.5905742,0.44582725,0.37825593,0.34736603,0.27838525,0.6221866,0.5898727
MINAS-BR,49,0.40223247,0.021151008,0.0,0.31333005,0.58009505,0.444443,0.37485522,0.3462151,0.2750143,0.62048703,0.5885056
MINAS-BR,50,0.3968219,0.02120482,0.0,0.30915663,0.5722088,0.44292393,0.37357578,0.34495693,0.27343282,0.618607,0.5894626
MINAS-BR,51,0.39162597,0.021256495,0.0,0.3051488,0.56463546,0.4412893,0.37263948,0.34360704,0.27226365,0.6165712,0.5902465
UnkRM,1,0.20952383,0.20952383,0.20952383,0.20952383,0.20952383,0.20952383,0.20952383,0.20952383,0.20952383,0.20952383,0.20952383
UnkRM,2,0.21627907,0.21627907,0.21627907,0.21627907,0.21627907,0.21627907,0.21627907,0.21627907,0.21627907,0.21627907,0.21627907
UnkRM,3,0.22105262,0.22105262,0.22105262,0.22105262,0.22105262,0.22105262,0.22105262,0.22105262,0.22105262,0.22105262,0.22105262
UnkRM,4,0.3371611,0.3371611,0.3371611,0.3371611,0.3371611,0.3371611,0.3371611,0.3371611,0.3371611,0.3371611,0.3371611
UnkRM,5,0.37833583,0.37833583,0.37833583,0.37833583,0.37833583,0.37833583,0.37833583,0.37833583,0.37833583,0.37833583,0.37833583
UnkRM,6,0.3488936,0.3488936,0.3488936,0.3488936,0.3488936,0.3488936,0.3488936,0.3488936,0.3488936,0.3488936,0.3488936
UnkRM,7,0.35594445,0.35594445,0.35594445,0.35594445,0.35594445,0.35594445,0.35594445,0.35594445,0.35594445,0.35594445,0.35594445
UnkRM,8,0.36323333,0.36323333,0.36323333,0.36323333,0.36323333,0.36323333,0.36323333,0.36323333,0.36323333,0.36323333,0.36323333
UnkRM,9,0.37018943,0.37018943,0.37018943,0.37018943,0.37018943,0.37018943,0.37018943,0.37018943,0.37018943,0.37018943,0.37018943
UnkRM,10,0.37361518,0.37361518,0.37361518,0.37361518,0.37361518,0.37361518,0.37361518,0.37361518,0.37361518,0.37361518,0.37361518
UnkRM,11,0.37879553,0.37879553,0.37879553,0.37879553,0.37879553,0.37879553,0.37879553,0.37879553,0.37879553,0.37879553,0.37879553
