Classifiers,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkRm,unkRM,unk
MINAS-BR,0.40541115,0.088847995,0.19656415,0.30577025,0.73741895,0.40660107,0.28539944,0.2738391,0.18475114,0.7898236,0.66338784,NaN,0.23296207,41
