timestamp,threshold,averOut,label
0,9.737223057320187E-6,0.4350492246569237,11
0,9.09222032186327E-6,0.40623115832422596,11
0,9.699574604254748E-6,0.4333671300577516,11
0,9.847730641090794E-6,0.43998659112733335,11
0,9.587683518013106E-6,0.428367950103786,11
0,9.935149625678405E-6,0.443892382464479,11
0,1.0433467282179132E-5,0.46615670862988584,11
0,9.422132356777877E-6,0.42097129256472565,11
0,4.203242760980466E-9,0.436336223162052,0
0,3.959292771484566E-9,0.4110119145008426,0
0,4.178733963685031E-9,0.433791978954839,0
0,4.215523226478661E-9,0.437611051250474,0
0,4.050620756701277E-9,0.4204926203283509,0
0,4.11197658955692E-9,0.42686193418900176,0
0,4.730301043891348E-9,0.4910498415822181,0
0,4.3129241462639115E-9,0.44772218493662175,0
0,1.4394594827310158E-6,0.41229989099169667,1
0,1.5188433551807134E-6,0.4350375660358127,1
0,1.4831734876081113E-6,0.42482075709585565,1
0,1.6400373647665493E-6,0.4697507882838501,1
0,1.717558081162402E-6,0.49195480534931746,1
0,1.4409451788608803E-6,0.4127254343013477,1
0,1.4467750493867577E-6,0.4143952659368687,1
0,1.520482492326601E-6,0.4355070589772101,1
0,3.989290034826442E-6,0.43134310201681875,2
0,3.7295677672126797E-6,0.40326055910884584,2
0,4.142565912292781E-6,0.4479160991851124,2
0,3.8064790159975152E-6,0.4115766094188558,2
0,1.6454246685540172E-6,0.40806689300985227,6
0,1.6962406145204957E-6,0.42066929625698496,6
0,1.6586271120594382E-6,0.4113411116382442,6
0,1.6611895458327636E-6,0.41197659766711436,6
0,2.521183912406417E-8,0.40467546254348224,7
0,2.6081968231184472E-8,0.4186419128751585,7
0,2.6506891036740705E-8,0.42546235275015415,7
0,2.6729303426700836E-8,0.42903229607478094,7
0,2.5685751827506044E-8,0.41228223972172945,7
0,2.569489720862922E-8,0.4124290323185704,7
0,2.7225572831583325E-8,0.43699792087425515,7
0,9.098243209057096E-8,0.4401901504502244,8
0,9.157618527248231E-8,0.44306284022637454,8
0,8.435935200621935E-8,0.4081464410023126,8
0,8.429710488735836E-8,0.40784527771191786,8
0,8.334298859149177E-8,0.4032290832865322,8
0,2.0458589370006615E-7,0.41632214621930724,9
0,2.093847096125658E-7,0.4260874985799748,9
0,1.9956547787029248E-7,0.40610584901834296,9
0,2.2099648028489524E-7,0.44971687595433985,9
0,2.038160735208132E-7,0.41475560033760833,9
0,9.711357146575691E-6,0.4338935620672721,10
0,9.756531552273226E-6,0.43591190857708884,10
0,9.515360753229123E-6,0.4251366425164895,10
0,9.798515000459199E-6,0.4377876863500958,10
0,9.496590696818824E-6,0.424298015482889,10
0,9.614549992868907E-6,0.4295683168804815,10
0,9.891410469812061E-6,0.4419381614576493,10
0,9.509760211662179E-6,0.42488641601433225,10
200,0.17327183616115902,0.6441894194570623,11
200,0.1828780513684185,0.6799033723685353,11
200,0.16653243586626476,0.6191337008842024,11
200,0.17261658115503273,0.6417533147135296,11
200,0.18066771759135553,0.6716858012721674,11
200,0.18127908753207828,0.6739587502748049,11
200,0.16627933831818495,0.6181927357153917,11
200,0.17879485683683857,0.6647228861850666,11
200,0.1361812380865952,0.6481560379312243,0
200,0.13972584142885014,0.6650266148964067,0
200,0.12142257413472073,0.5779120213059492,0
200,0.141295897753948,0.6724993145230409,0
200,0.13461230036159152,0.6406886622935276,0
200,0.14049654067899794,0.6686947661001337,0
200,0.13043309780804313,0.6207977036939478,0
200,0.142439349819219,0.677941586678909,0
200,0.1813394675571646,0.667983877947313,1
200,0.18299760980019494,0.674091827312161,1
200,0.18393875243089286,0.6775586297276746,1
200,0.1739002060614184,0.640580539832701,1
200,0.1633346353183171,0.6016610976793889,1
200,0.1792877190988765,0.6604260367878441,1
200,0.1774087946846255,0.6535048120070025,1
200,0.16570953980175152,0.61040931960796,1
200,0.13126066552708643,0.6675839445352889,2
