Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkRM,unk,removedUnk
1,0.7205222,0.39467502,0.13429914,0.6424892,0.8846907,0.7370968,0.75977945,0.6331394,0.66763246,0.8818989,0.8814356,0.001185853,64,31
2,0.68305635,0.34360975,0.1689756,0.6202115,0.8332683,0.72994953,0.7362148,0.64244294,0.6625956,0.8450536,0.8282381,8.9773897E-4,47,31
3,0.60252374,0.31254062,0.29499674,0.5615446,0.71338534,0.71208954,0.7027685,0.6548544,0.68332493,0.7802878,0.723351,8.467957E-4,48,37
4,0.49855304,0.24604414,0.31842157,0.46137846,0.5966009,0.67875844,0.5880324,0.6462967,0.48522973,0.71465355,0.7461054,0.0026372627,75,34
5,0.47875163,0.26490843,0.31961185,0.44595653,0.56385976,0.6584307,0.70633966,0.6448234,0.70463866,0.6726247,0.7080489,0.0024201553,78,47
6,0.46187735,0.27678862,0.3332029,0.43276614,0.5366204,0.643733,0.6883617,0.64627457,0.7022114,0.6412114,0.6750478,0.002307195,63,41
7,0.44532138,0.2848834,0.34008166,0.41992077,0.5103182,0.63107026,0.6645447,0.647862,0.68673134,0.6151269,0.64374685,0.0023842293,70,43
8,0.4318025,0.2913305,0.33856535,0.40969163,0.48858246,0.6186803,0.63840675,0.6469637,0.66244584,0.59276634,0.6160512,0.0021888113,48,33
9,0.42139104,0.2933235,0.33386874,0.40343824,0.4709585,0.60567725,0.61320406,0.64250714,0.63765335,0.5728407,0.59056044,0.0019526851,33,24
10,0.41455156,0.29116294,0.32711956,0.40276122,0.4569649,0.5926602,0.5943702,0.6363041,0.6249227,0.554619,0.56666577,0.0019110589,12,6
11,0.40888885,0.29126832,0.3152043,0.40105528,0.4459844,0.5799117,0.57848,0.6282861,0.61286086,0.5384539,0.5477517,0.0020478482,18,15
12,0.40297768,0.29406995,0.29770324,0.3963733,0.43667653,0.56781626,0.5658212,0.6188605,0.6023083,0.52455074,0.5335023,0.0021240285,34,20
13,0.397652,0.29673848,0.27920407,0.39178947,0.4286203,0.55645204,0.5553277,0.6086874,0.59418833,0.5124735,0.52123815,0.0020718535,24,23
14,0.39311197,0.29869732,0.2622837,0.38803998,0.42167294,0.54584986,0.54646593,0.59833974,0.58820415,0.50182664,0.5102587,0.0020332846,35,20
15,0.389348,0.30061397,0.2512111,0.38495386,0.415818,0.5360208,0.53887105,0.58814824,0.5836385,0.49238122,0.500482,0.0020936674,20,14
16,0.38614878,0.30292732,0.23872519,0.38207203,0.41092995,0.5269889,0.532454,0.5783418,0.58012617,0.48401195,0.49202192,0.0022476,21,16
17,0.38295525,0.30437165,0.22687405,0.3792564,0.40620556,0.518616,0.5265393,0.56895655,0.5770522,0.47645953,0.48415807,0.0022876617,34,28
