Classifier,Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM
MINAS-BR,16,0.15195976,0.00611735,0.0,0.17034566,0.0,0.18243407,0.080471784,0.17113125,0.07174945,0.19533555,0.09160829
MINAS-BR,17,0.15105608,0.0062059853,0.0,0.16957976,0.0,0.18189354,0.080304936,0.17095888,0.07164912,0.19432257,0.09133951
MINAS-BR,18,0.15065472,0.006330563,0.0,0.16904779,0.0,0.18140726,0.08020314,0.1707577,0.07141297,0.19347349,0.091460995
MINAS-BR,19,0.15014386,0.0063335756,0.0,0.16810545,0.0,0.1809113,0.08030374,0.17049249,0.07142119,0.19268641,0.091709524
MINAS-BR,20,0.14948688,0.0061508347,0.0,0.16745827,0.0,0.18038194,0.07988909,0.1702035,0.07120123,0.19185515,0.09099175
MINAS-BR,21,0.14920275,0.0060934327,0.0,0.16810417,0.0,0.17988463,0.079940796,0.17001265,0.07137046,0.19097373,0.09085034
MINAS-BR,22,0.14868844,0.006134912,0.0,0.16793267,0.0,0.17941439,0.07959671,0.16983178,0.071010835,0.19014302,0.09054439
MINAS-BR,23,0.14793807,0.0060383985,0.0,0.16688019,0.0,0.17894793,0.07917831,0.16958582,0.07039661,0.18940412,0.09046326
MINAS-BR,24,0.14695401,0.006052957,0.0,0.16558915,0.0,0.17846799,0.078823626,0.16926609,0.06986429,0.18872792,0.09041887
MINAS-BR,25,0.14609227,0.0059179887,0.0,0.1645951,0.0,0.17797002,0.078252636,0.16890678,0.06921503,0.18806106,0.09000481
MINAS-BR,26,0.145948,0.0061579673,0.0,0.16443041,0.0,0.17749627,0.07878246,0.1685752,0.069829255,0.1874143,0.09036921
MINAS-BR,27,0.14541335,0.0060672667,0.0,0.16431607,0.0,0.17702615,0.07898313,0.16827098,0.070390925,0.1867424,0.08996457
MINAS-BR,28,0.14611858,0.0061964616,0.0,0.1647729,0.0,0.17663506,0.080162324,0.16802973,0.071685724,0.18616939,0.09091241
