Classifiers,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkRm,unkRM,unk
MINAS-BR,0.14931118,0.0061954693,0.0,0.16647503,0.0,0.17906593,0.07921919,0.16790836,0.070207775,0.19220147,0.09095585,NaN,0.0,0
