timestamp,evaluationWindow,nExamples,radius,silhouette,threshold,averOut,label
3168,1,4.0,0.0308582358091452,1.0,0.0,0.9852214411756873,NP1
3431,1,4.0,0.022187158216662645,1.0,0.0,0.9907603092118122,NP2
3745,2,4.0,0.013030126801723897,1.0,0.0,0.9936325883588536,NP3
4875,2,4.0,0.033462488585326924,1.0,0.0,0.9857702063332694,NP4
5062,2,4.0,0.04935050127278696,1.0,0.0,0.9792815178602061,NP5
5413,3,4.0,0.037382864042977366,1.0,0.0,0.9843276989157103,NP6
5945,3,4.0,0.03486224712594276,1.0,0.0,0.9828140604860562,NP7
6447,3,4.0,0.06631676530996775,1.0,0.0,0.9705448812177172,NP8
7313,4,4.0,0.0488324153000848,1.0,0.0,0.9760503641629384,NP9
7913,4,4.0,0.031247560353586275,1.0,0.0,0.9855340244136475,NP10
7942,4,4.0,0.02635577860087347,1.0,0.0,0.9871782838557788,NP11
8613,4,4.0,0.05306875445537871,1.0,0.0,0.9782808915691701,NP12
8674,4,4.0,0.03051654686678622,1.0,0.0,0.9868582406557078,NP13
9588,5,4.0,0.034637887534467074,1.0,0.0,0.985367004264418,NP14
10497,5,4.0,0.024708535351727918,1.0,0.0,0.9879799203643149,NP15
10618,5,4.0,0.05658084629963264,0.4225907313324712,0.0,0.9733980537293574,NP16
10618,5,65.0,0.05083268608807335,-1.0,0.0,0.0,NP16
10905,6,4.0,0.02614773768761864,1.0,0.0,0.9871886273619518,NP17
12574,6,4.0,0.034996650038190934,1.0,0.0,0.9843793334534907,NP18
14007,7,4.0,0.015578146085516954,1.0,0.0,0.9930572199930274,NP19
14075,7,4.0,0.03641840416329729,1.0,0.0,0.9837652419576502,NP20
14276,7,4.0,0.028869503396325557,1.0,0.0,0.9880790111001455,NP21
14707,8,4.0,0.014888125776341935,1.0,0.0,0.9934162518494386,NP22
15703,8,4.0,0.04298572216119576,1.0,0.0,0.9809479818996238,NP23
16527,9,4.0,0.060537879137438355,1.0,0.0,0.9744604927403984,NP24
16887,9,4.0,0.027982820886010586,1.0,0.0,0.986318261184457,NP25
16935,9,4.0,0.06800977612315781,1.0,0.0,0.9712442372519661,NP26
17607,9,4.0,0.006946422881300825,1.0,0.0,0.9968200299190174,NP27
18941,10,4.0,0.022714990059318447,1.0,0.0,0.9889411294921423,NP28
19804,11,4.0,0.02719802296086023,1.0,0.0,0.9883114498256416,NP29
19861,11,4.0,0.0312760177346858,1.0,0.0,0.9868110217824916,NP30
19871,11,4.0,0.06043614404272774,1.0,0.0,0.9705272514230355,NP31
20829,11,4.0,0.020447195967448994,1.0,0.0,0.9910685810912577,NP32
