Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkRM,unk,removedUnk
35,0.6717795,0.4607507,5.7696004E-4,0.6966775,0.7124233,0.8323324,0.7701743,0.86441916,0.82509834,0.8025423,0.72210616,0.0042858836,8,6
36,0.6633961,0.44968608,5.764407E-4,0.6923729,0.7022404,0.8272165,0.76366746,0.8613066,0.824702,0.79572225,0.7110445,0.004441273,9,2
37,0.65531623,0.4389438,5.6084397E-4,0.68829644,0.6924992,0.8221092,0.7573018,0.85830635,0.82427526,0.7888416,0.7003939,0.0044910694,15,10
38,0.6475441,0.4286684,5.459804E-4,0.6846768,0.6828698,0.81701714,0.75088954,0.8554184,0.82385,0.78191566,0.6898005,0.0044867774,4,3
39,0.6397031,0.41856554,5.3192256E-4,0.6806296,0.6733028,0.8118558,0.67115986,0.85242957,0.711958,0.7749689,0.63478404,0.004606073,9,3
40,0.6328967,0.4090737,5.185777E-4,0.6774699,0.66473883,0.8066512,0.68834215,0.8493586,0.74062973,0.76803297,0.6429506,0.0041946983,10,4
41,0.6259434,0.3997375,5.058584E-4,0.67415047,0.6559187,0.8014026,0.68491036,0.84621,0.7457427,0.76110184,0.633254,0.00413727,6,3
42,0.6196011,0.3909011,4.93781E-4,0.67153203,0.6477265,0.79614216,0.6809556,0.84302276,0.74819475,0.754201,0.62480533,0.004103497,11,6
43,0.61363035,0.3821843,4.8221034E-4,0.66898453,0.6403678,0.79088527,0.6802388,0.83979475,0.7508634,0.74735916,0.6217576,0.004048445,2,4
44,0.6079169,0.37373608,4.7118153E-4,0.66665655,0.63323337,0.7856535,0.6778178,0.8365504,0.7521817,0.7405946,0.6168348,0.0040368475,4,2
45,0.6021348,0.3656159,4.606459E-4,0.6643432,0.626157,0.78043455,0.67360765,0.8332858,0.7518085,0.7338877,0.6101424,0.0040745735,4,3
46,0.5962664,0.35778564,4.5056565E-4,0.66181767,0.61892486,0.77523166,0.6678765,0.83000964,0.750259,0.72723645,0.60179603,0.00409326,3,4
47,0.59047335,0.3502324,4.4094864E-4,0.6589437,0.61206084,0.7700457,0.6625387,0.82669663,0.7484873,0.720661,0.5942959,0.004136712,9,1
48,0.58495915,0.34304917,4.3172855E-4,0.65641576,0.6053722,0.7648856,0.6571316,0.82337254,0.74702644,0.71415657,0.58654815,0.0041952995,8,8
49,0.579527,0.33611074,4.228958E-4,0.65369076,0.598933,0.75975627,0.65127105,0.82003874,0.7450566,0.7077299,0.5784566,0.004215563,10,6
50,0.5739188,0.32948056,4.1439867E-4,0.6508106,0.59206176,0.75464404,0.64421284,0.8166927,0.7420958,0.701358,0.56914264,0.0041987533,6,3
