Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkRM,unk,removedUnk
35,0.34073272,5.8651025E-5,3.3514872E-5,0.23274569,0.7572292,0.40196022,0.28229344,0.26281163,0.17461105,0.85425556,0.73647887,0.0,0,0
36,0.3350987,5.7021833E-5,3.2583903E-5,0.22904837,0.74273926,0.39934307,0.27886674,0.2609633,0.17199633,0.8501459,0.7364816,0.0,0,0
37,0.32923487,5.54807E-5,3.1703257E-5,0.22513686,0.7282764,0.39663324,0.27517635,0.25905487,0.16919647,0.84584063,0.7364975,0.0,0,0
38,0.32329804,5.4020682E-5,3.086896E-5,0.22113504,0.7140232,0.39383662,0.27133435,0.25708807,0.16630396,0.84137535,0.73643464,0.0,0,0
39,0.32203308,5.2635536E-5,3.007745E-5,0.2200746,0.7131583,0.3911827,0.27030125,0.25521564,0.16553016,0.8372087,0.7364003,0.0,0,0
40,0.32407904,5.8651025E-5,2.9325513E-5,0.22127987,0.71953386,0.38881567,0.27156442,0.253539,0.16647038,0.8335701,0.73656154,0.0,0,0
41,0.3261638,5.7220514E-5,2.8610257E-5,0.22258197,0.72563684,0.38671345,0.27297398,0.2520444,0.16751859,0.8304038,0.73680097,0.0,0,0
42,0.32823482,5.585812E-5,2.792906E-5,0.22388418,0.7315153,0.3848509,0.27426168,0.2507149,0.16849016,0.8276614,0.736789,0.0,0,0
43,0.3303686,6.137898E-5,2.7279548E-5,0.22531736,0.7368837,0.38321206,0.2757895,0.24954109,0.16962673,0.8252962,0.7371315,0.0,0,0
44,0.33158588,7.3313786E-5,2.6659558E-5,0.22593187,0.74212384,0.38173124,0.27645728,0.248472,0.17010869,0.82325536,0.73757386,0.0,0,0
45,0.33301502,7.168459E-5,2.6067122E-5,0.2267506,0.74710774,0.38040507,0.277411,0.24750775,0.17080167,0.8215064,0.7381294,0.0,0,0
46,0.33408093,7.0126225E-5,2.5500447E-5,0.22726476,0.751918,0.3792038,0.2779385,0.24662626,0.17119296,0.8200144,0.7382934,0.0,0,0
47,0.33599076,7.487365E-5,2.4957884E-5,0.22853498,0.7564198,0.37815535,0.27914724,0.24585238,0.1721078,0.818766,0.7383533,0.0,0,0
48,0.3369286,7.3313786E-5,2.4437928E-5,0.22896597,0.7607391,0.37720487,0.2795935,0.24514323,0.17243904,0.81772107,0.738503,0.0,0,0
49,0.33812124,7.181758E-5,2.3939194E-5,0.22962284,0.76498336,0.37635544,0.2802143,0.24450275,0.17290694,0.81686544,0.7385876,0.0,0,0
50,0.3394687,7.038123E-5,2.346041E-5,0.2304723,0.768925,0.3756078,0.28118518,0.24393307,0.17363161,0.8161811,0.73886335,0.0,0,0
51,0.34076023,6.900121E-5,2.3000403E-5,0.2312856,0.77271575,0.3749519,0.28211218,0.24342734,0.17432518,0.8156508,0.73911285,0.0,0,0
