Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkRM,unk,removedUnk
35,0.34464657,3.8270187E-5,1.5308075E-4,0.24049453,0.7173144,0.37347314,0.30759186,0.2501835,0.19809203,0.7363387,0.68777496,0.16955544,3,13
36,0.34544936,3.7203765E-5,1.4881506E-4,0.2410144,0.7206441,0.3731117,0.3080059,0.2498347,0.19853279,0.7365514,0.68661004,0.1695432,1,0
37,0.34711963,3.6199093E-5,1.4479637E-4,0.24226555,0.7237364,0.37287718,0.30928946,0.24958435,0.1996229,0.7369007,0.68634677,0.1695512,4,0
38,0.34864667,3.5246016E-5,1.4098406E-4,0.24336825,0.7268143,0.3727472,0.31040722,0.24941297,0.2005544,0.7373804,0.68635565,0.16950706,3,9
39,0.35002264,6.8688394E-5,1.3737679E-4,0.24439308,0.7299323,0.3727039,0.31142727,0.24930789,0.20143393,0.7379609,0.6860413,0.1694923,5,0
40,0.35065058,6.696578E-5,1.3393156E-4,0.24461909,0.7326658,0.37269977,0.3117832,0.24922916,0.20173267,0.73861897,0.686032,0.16945185,1,8
41,0.35085303,6.534239E-5,1.3068478E-4,0.24456497,0.73500484,0.37271777,0.31187186,0.24916397,0.20180541,0.7393338,0.6860489,0.16943374,8,0
42,0.35114425,6.378772E-5,1.2757543E-4,0.24465126,0.7372631,0.37275082,0.31185678,0.24910869,0.20186377,0.7400813,0.6852298,0.16942573,4,0
43,0.35172766,6.230141E-5,1.2460283E-4,0.2450028,0.73994917,0.372811,0.3121036,0.24907263,0.20208225,0.7408749,0.6850967,0.169395,2,7
44,0.35224605,6.0893923E-5,1.21787845E-4,0.24538964,0.7405164,0.37289536,0.3126384,0.24906203,0.20250073,0.7416357,0.6854419,0.16940236,8,0
45,0.35186684,5.9539758E-5,1.19079516E-4,0.24544899,0.7362879,0.37294385,0.3125201,0.24905233,0.20237803,0.7421058,0.68571097,0.1694219,3,0
46,0.35221773,5.823942E-5,1.1647884E-4,0.24567874,0.7368299,0.37300122,0.3128062,0.24905413,0.20261566,0.7425442,0.6857382,0.1694114,0,14
47,0.35233605,5.6996294E-5,1.1399259E-4,0.24571276,0.73868155,0.37306586,0.3127047,0.24905841,0.20262334,0.7430186,0.684676,0.16940631,1,0
48,0.35313717,5.580357E-5,1.1160714E-4,0.24626644,0.7415008,0.37316287,0.31315508,0.249084,0.20300215,0.7435606,0.68467087,0.16935138,0,11
49,0.35348415,5.4668708E-5,1.09337416E-4,0.24646266,0.743365,0.37327048,0.31324804,0.24911623,0.20313454,0.74412817,0.68405473,0.16933012,6,0
50,0.35384974,5.357047E-5,1.0714094E-4,0.24656191,0.7456274,0.3733896,0.3134729,0.2491542,0.2033169,0.74473655,0.684132,0.16930842,0,0
51,0.35424212,5.2515494E-5,1.0503099E-4,0.2467022,0.74774784,0.37352052,0.3137116,0.24919885,0.20351943,0.7453796,0.68411285,0.1692875,0,0
