timestamp,threshold,averOut,label
0,8.90980068640446E-14,0.8710362009491085,11
0,8.707838027482072E-14,0.8512920121223292,11
0,7.968455380444414E-14,0.779008795629495,11
0,8.437465823149502E-14,0.824859997984972,11
0,8.478983281579646E-14,0.8289188103576479,11
0,8.549986289602651E-14,0.8358601766733602,11
0,8.051629409528776E-14,0.7871400202058002,11
0,8.450533659853951E-14,0.826137530360644,11
0,8.164927808102013E-14,0.7982162507681109,11
0,8.270103992376816E-14,0.8084984408198861,11
0,8.507323014729507E-14,0.8316893474737513,11
0,7.887009245894439E-14,0.7710464927545662,11
0,8.584948302366025E-14,0.8392781183138969,11
0,7.91195744434987E-14,0.7734854680771345,11
0,8.355323600376656E-14,0.8168296444249028,11
0,8.668864161225706E-14,0.8474818653418243,11
0,7.9909575309597E-14,0.7812086414383835,11
0,8.313123140016174E-14,0.812704060703733,11
0,8.398817306416942E-14,0.8210816578882719,11
0,7.517524674523452E-14,0.7349250969249845,11
0,7.982047696549657E-14,0.7803376019405581,11
0,8.500310342976769E-14,0.8310037775966014,11
0,8.244336769690651E-14,0.8059793963936943,11
0,8.593754893249979E-14,0.84013906456139,11
0,8.163640591308041E-14,0.7980904104193217,11
0,7.987316347964594E-14,0.7808526736322959,11
0,8.445675516058249E-14,0.82566259054275,11
0,7.092612798362223E-14,0.6933850401519532,11
0,8.210206899973956E-14,0.802642806372968,11
0,8.168321654317759E-14,0.7985480385396241,11
0,8.212606734260762E-14,0.8028774179668364,11
0,8.166994905586321E-14,0.7984183334861307,11
0,8.630312255339956E-14,0.8437129700742443,11
0,7.900157364503396E-14,0.7723318736161436,11
0,9.029414360874655E-14,0.8827298228671682,11
0,8.421930189102461E-14,0.8233412098396525,11
0,8.417282891020943E-14,0.8228868826321112,11
0,8.456267643595746E-14,0.8266980936763171,11
0,8.271685885590829E-14,0.8086530892013638,11
0,8.713821934292419E-14,0.851877008312297,11
0,7.960305234312497E-14,0.7782120244587596,11
0,8.371646854150395E-14,0.8184254315198826,11
0,8.297418927581375E-14,0.8111687920687143,11
0,8.273366075538241E-14,0.8088173472268996,11
0,8.44500202544269E-14,0.8255967490354258,11
0,8.1678040187638E-14,0.7984974336695192,11
0,8.829274667381269E-14,0.8631638500227242,11
0,8.845364941139228E-14,0.8647368606230342,11
0,9.559702083151667E-18,0.7651788290029906,12
0,1.0550283704617642E-17,0.8444670828159513,12
0,9.594565240659506E-18,0.7679693500678898,12
0,1.0635536020997557E-17,0.8512908590225702,12
0,9.860375751625564E-18,0.7892453870979725,12
0,1.0232194731396212E-17,0.8190065667945049,12
0,1.0049647793894125E-17,0.8043951227703122,12
0,9.938383439072697E-18,0.7954892878403637,12
0,9.94760898839148E-18,0.7962277203734336,12
0,1.0101240809271732E-17,0.80852473713988,12
0,9.99574612698823E-18,0.8000807190362196,12
0,1.0818098794952801E-17,0.8659035706300596,12
0,1.0031003952800321E-17,0.8029028301892057,12
0,1.0636889598977298E-17,0.8513992022747441,12
0,9.846816937479604E-18,0.7881601108581241,12
0,1.0271244454532227E-17,0.8221321894511741,12
0,9.815401207263734E-18,0.7856455291849964,12
0,1.0293227144154592E-17,0.8238917305495544,12
0,9.61558685333719E-18,0.7696519645293607,12
0,1.0381536343011817E-17,0.83096018611271,12
0,1.0408203978235706E-17,0.8330947201928942,12
0,8.49645434889097E-18,0.680074225411258,12
0,9.301559359645076E-18,0.7445165379430483,12
0,1.014716552592043E-17,0.8122006488578276,12
0,1.022332943410198E-17,0.8182969695975043,12
0,1.0250270425237541E-17,0.8204533836645934,12
0,1.0063416848460809E-17,0.8054972270993144,12
0,1.099345354660666E-17,0.8799393368457338,12
0,1.0031064276597826E-17,0.802907658633893,12
0,1.0261847585822861E-17,0.8213800441507468,12
0,9.431102934436541E-18,0.7548854804060665,12
0,9.781264535986782E-18,0.7829131576187534,12
0,9.19457086249121E-18,0.7359529517290734,12
0,1.0545043791578215E-17,0.8440476690634398,12
0,1.0239731412343225E-17,0.8196098187213372,12
0,1.060548530681646E-17,0.848885536127799,12
0,1.0140703445253365E-17,0.8116834102164203,12
0,1.027897581890833E-17,0.8227510242525564,12
0,9.367934329017593E-18,0.7498293312600162,12
0,1.0453572778725594E-17,0.8367261352025005,12
0,9.444027504284496E-18,0.7559199903871939,12
0,1.0176790695579303E-17,0.8145719102665427,12
0,1.0104969032869653E-17,0.8088231520634942,12
0,1.0160630010609295E-17,0.8132783747678758,12
