Classifiers,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkRm,unkRM,unk
MINAS-BR,0.35088894,2.1397835E-5,3.426961E-4,0.24544524,0.72163457,0.36542785,0.3220786,0.2438374,0.20775254,0.7295546,0.7196816,NaN,0.14207384,166
