Classifier,Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM
MINAS-BR,28,0.3892279,0.0073479973,0.0,0.46291038,0.3589281,0.41024658,0.23825167,0.48936203,0.24718887,0.35315225,0.22993816
MINAS-BR,29,0.38707694,0.007096475,0.0,0.45966652,0.35694987,0.4090819,0.23633932,0.48738566,0.24388689,0.35245606,0.22924484
MINAS-BR,30,0.38646668,0.0069958293,0.0,0.45816976,0.35703057,0.40800372,0.2366577,0.48550412,0.2437431,0.35183996,0.2299726
MINAS-BR,31,0.38684386,0.0071226927,0.0,0.4574467,0.35871536,0.40705252,0.23813139,0.4837547,0.24520653,0.35134473,0.23145308
MINAS-BR,32,0.38749525,0.007114591,0.0,0.4571735,0.36059937,0.40622896,0.23930956,0.48214823,0.24660587,0.35096574,0.2324326
MINAS-BR,33,0.38680005,0.007390168,0.0,0.45608157,0.36052525,0.4054438,0.23966087,0.48061922,0.24766302,0.35060444,0.23215964
MINAS-BR,34,0.38709572,0.007807546,0.0,0.45517558,0.36246255,0.4047437,0.23965761,0.47916934,0.24805233,0.3503297,0.23181248
MINAS-BR,35,0.3878233,0.00827942,0.0,0.4557782,0.36394578,0.40414542,0.24048129,0.47787356,0.2494936,0.35012656,0.23209736
MINAS-BR,36,0.3875679,0.008274985,0.0,0.4550228,0.36477467,0.40358624,0.24136615,0.47664192,0.25103495,0.34994897,0.23241456
MINAS-BR,37,0.38781762,0.0082328515,0.0,0.4555859,0.36534092,0.40308225,0.2428572,0.4755366,0.2535039,0.34978747,0.23306876
MINAS-BR,38,0.3883863,0.008370873,0.0,0.4564113,0.36621627,0.40264767,0.24309878,0.47455835,0.25455558,0.34966266,0.23262885
MINAS-BR,39,0.3885705,0.008431237,0.0,0.45678198,0.36680976,0.40225822,0.24382713,0.47367153,0.25617346,0.34955707,0.23261616
MINAS-BR,40,0.38894078,0.00889428,0.0,0.45679525,0.3676056,0.40191624,0.2445545,0.4728501,0.2572436,0.34948832,0.2330584
MINAS-BR,41,0.38933808,0.009272045,0.0,0.45662928,0.3688206,0.4016221,0.24465667,0.47207955,0.25760975,0.3494648,0.23294383
MINAS-BR,42,0.3891099,0.009308596,0.0,0.45580816,0.36934435,0.40134043,0.2453569,0.47132453,0.25869256,0.34945238,0.23332876
MINAS-BR,43,0.38943127,0.0092798695,0.0,0.45574507,0.3701914,0.40108952,0.24586508,0.47061798,0.2593984,0.34946063,0.23367387
MINAS-BR,44,0.3894667,0.009406214,0.0,0.45613173,0.37011844,0.40085828,0.2460545,0.4699756,0.25995016,0.34946412,0.23356904
MINAS-BR,45,0.38842085,0.009195747,0.0,0.4567095,0.36789012,0.40057886,0.24562614,0.46939993,0.25916627,0.3493578,0.23343056
MINAS-BR,46,0.38829088,0.0091998475,0.0,0.45693263,0.36766976,0.40030956,0.24621838,0.46887037,0.26021016,0.34924152,0.23365453
MINAS-BR,47,0.38831258,0.009407716,0.0,0.45630872,0.3686196,0.40005907,0.24620262,0.46834803,0.2604016,0.34915018,0.233472
MINAS-BR,48,0.38898683,0.009746096,0.0,0.45681787,0.36979058,0.39985248,0.24729607,0.46787837,0.26187894,0.3490966,0.2342516
