Classifiers,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkRm,unkRM,unk
MINAS-BR,0.4022944,0.008835782,0.0,0.4767861,0.3724675,0.41366708,0.24586532,0.48709148,0.25779432,0.3595681,0.23558834,NaN,0.16468024,431
