Classifier,Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM
UnkRM,2,0.0074627465,0.0074627465,0.0074627465,0.0074627465,0.0074627465,0.0074627465,0.0074627465,0.0074627465,0.0074627465,0.0074627465,0.0074627465
UnkRM,3,0.0113255195,0.0113255195,0.0113255195,0.0113255195,0.0113255195,0.0113255195,0.0113255195,0.0113255195,0.0113255195,0.0113255195,0.0113255195
UnkRM,4,0.0149284275,0.0149284275,0.0149284275,0.0149284275,0.0149284275,0.0149284275,0.0149284275,0.0149284275,0.0149284275,0.0149284275,0.0149284275
UnkRM,5,0.019034484,0.019034484,0.019034484,0.019034484,0.019034484,0.019034484,0.019034484,0.019034484,0.019034484,0.019034484,0.019034484
UnkRM,6,0.024354775,0.024354775,0.024354775,0.024354775,0.024354775,0.024354775,0.024354775,0.024354775,0.024354775,0.024354775,0.024354775
UnkRM,7,0.028770838,0.028770838,0.028770838,0.028770838,0.028770838,0.028770838,0.028770838,0.028770838,0.028770838,0.028770838,0.028770838
UnkRM,8,0.032647423,0.032647423,0.032647423,0.032647423,0.032647423,0.032647423,0.032647423,0.032647423,0.032647423,0.032647423,0.032647423
UnkRM,9,0.036237486,0.036237486,0.036237486,0.036237486,0.036237486,0.036237486,0.036237486,0.036237486,0.036237486,0.036237486,0.036237486
UnkRM,10,0.040175326,0.040175326,0.040175326,0.040175326,0.040175326,0.040175326,0.040175326,0.040175326,0.040175326,0.040175326,0.040175326
UnkRM,11,0.050221384,0.050221384,0.050221384,0.050221384,0.050221384,0.050221384,0.050221384,0.050221384,0.050221384,0.050221384,0.050221384
UnkRM,12,0.060168702,0.060168702,0.060168702,0.060168702,0.060168702,0.060168702,0.060168702,0.060168702,0.060168702,0.060168702,0.060168702
UnkRM,13,0.069847405,0.069847405,0.069847405,0.069847405,0.069847405,0.069847405,0.069847405,0.069847405,0.069847405,0.069847405,0.069847405
UnkRM,14,0.07819466,0.07819466,0.07819466,0.07819466,0.07819466,0.07819466,0.07819466,0.07819466,0.07819466,0.07819466,0.07819466
UnkRM,15,0.0857052,0.0857052,0.0857052,0.0857052,0.0857052,0.0857052,0.0857052,0.0857052,0.0857052,0.0857052,0.0857052
UnkRM,16,0.092461005,0.092461005,0.092461005,0.092461005,0.092461005,0.092461005,0.092461005,0.092461005,0.092461005,0.092461005,0.092461005
UnkRM,17,0.24935882,0.24935882,0.24935882,0.24935882,0.24935882,0.24935882,0.24935882,0.24935882,0.24935882,0.24935882,0.24935882
UnkRM,18,0.25412557,0.25412557,0.25412557,0.25412557,0.25412557,0.25412557,0.25412557,0.25412557,0.25412557,0.25412557,0.25412557
UnkRM,19,0.25908336,0.25908336,0.25908336,0.25908336,0.25908336,0.25908336,0.25908336,0.25908336,0.25908336,0.25908336,0.25908336
UnkRM,20,0.2636483,0.2636483,0.2636483,0.2636483,0.2636483,0.2636483,0.2636483,0.2636483,0.2636483,0.2636483,0.2636483
UnkRM,21,0.27433547,0.27433547,0.27433547,0.27433547,0.27433547,0.27433547,0.27433547,0.27433547,0.27433547,0.27433547,0.27433547
UnkRM,22,0.2843705,0.2843705,0.2843705,0.2843705,0.2843705,0.2843705,0.2843705,0.2843705,0.2843705,0.2843705,0.2843705
UnkRM,23,0.2942548,0.2942548,0.2942548,0.2942548,0.2942548,0.2942548,0.2942548,0.2942548,0.2942548,0.2942548,0.2942548
UnkRM,24,0.26018772,0.26018772,0.26018772,0.26018772,0.26018772,0.26018772,0.26018772,0.26018772,0.26018772,0.26018772,0.26018772
UnkRM,25,0.2383161,0.2383161,0.2383161,0.2383161,0.2383161,0.2383161,0.2383161,0.2383161,0.2383161,0.2383161,0.2383161
UnkRM,26,0.22142023,0.22142023,0.22142023,0.22142023,0.22142023,0.22142023,0.22142023,0.22142023,0.22142023,0.22142023,0.22142023
UnkRM,27,0.20718597,0.20718597,0.20718597,0.20718597,0.20718597,0.20718597,0.20718597,0.20718597,0.20718597,0.20718597,0.20718597
UnkRM,28,0.19602115,0.19602115,0.19602115,0.19602115,0.19602115,0.19602115,0.19602115,0.19602115,0.19602115,0.19602115,0.19602115
UnkRM,29,0.18710656,0.18710656,0.18710656,0.18710656,0.18710656,0.18710656,0.18710656,0.18710656,0.18710656,0.18710656,0.18710656
UnkRM,30,0.17915373,0.17915373,0.17915373,0.17915373,0.17915373,0.17915373,0.17915373,0.17915373,0.17915373,0.17915373,0.17915373
UnkRM,31,0.17345814,0.17345814,0.17345814,0.17345814,0.17345814,0.17345814,0.17345814,0.17345814,0.17345814,0.17345814,0.17345814
UnkRM,32,0.16885804,0.16885804,0.16885804,0.16885804,0.16885804,0.16885804,0.16885804,0.16885804,0.16885804,0.16885804,0.16885804
UnkRM,33,0.16514385,0.16514385,0.16514385,0.16514385,0.16514385,0.16514385,0.16514385,0.16514385,0.16514385,0.16514385,0.16514385
UnkRM,34,0.16222696,0.16222696,0.16222696,0.16222696,0.16222696,0.16222696,0.16222696,0.16222696,0.16222696,0.16222696,0.16222696
UnkRM,35,0.15986083,0.15986083,0.15986083,0.15986083,0.15986083,0.15986083,0.15986083,0.15986083,0.15986083,0.15986083,0.15986083
UnkRM,36,0.15827279,0.15827279,0.15827279,0.15827279,0.15827279,0.15827279,0.15827279,0.15827279,0.15827279,0.15827279,0.15827279
UnkRM,37,0.15703736,0.15703736,0.15703736,0.15703736,0.15703736,0.15703736,0.15703736,0.15703736,0.15703736,0.15703736,0.15703736
UnkRM,38,0.15613589,0.15613589,0.15613589,0.15613589,0.15613589,0.15613589,0.15613589,0.15613589,0.15613589,0.15613589,0.15613589
UnkRM,39,0.27605653,0.27605653,0.27605653,0.27605653,0.27605653,0.27605653,0.27605653,0.27605653,0.27605653,0.27605653,0.27605653
UnkRM,40,0.27678972,0.27678972,0.27678972,0.27678972,0.27678972,0.27678972,0.27678972,0.27678972,0.27678972,0.27678972,0.27678972
UnkRM,41,0.2801065,0.2801065,0.2801065,0.2801065,0.2801065,0.2801065,0.2801065,0.2801065,0.2801065,0.2801065,0.2801065
UnkRM,42,0.28284234,0.28284234,0.28284234,0.28284234,0.28284234,0.28284234,0.28284234,0.28284234,0.28284234,0.28284234,0.28284234
UnkRM,43,0.2786924,0.2786924,0.2786924,0.2786924,0.2786924,0.2786924,0.2786924,0.2786924,0.2786924,0.2786924,0.2786924
UnkRM,44,0.2777225,0.2777225,0.2777225,0.2777225,0.2777225,0.2777225,0.2777225,0.2777225,0.2777225,0.2777225,0.2777225
UnkRM,45,0.27887014,0.27887014,0.27887014,0.27887014,0.27887014,0.27887014,0.27887014,0.27887014,0.27887014,0.27887014,0.27887014
UnkRM,46,0.27868792,0.27868792,0.27868792,0.27868792,0.27868792,0.27868792,0.27868792,0.27868792,0.27868792,0.27868792,0.27868792
UnkRM,47,0.2788455,0.2788455,0.2788455,0.2788455,0.2788455,0.2788455,0.2788455,0.2788455,0.2788455,0.2788455,0.2788455
UnkRM,48,0.27990645,0.27990645,0.27990645,0.27990645,0.27990645,0.27990645,0.27990645,0.27990645,0.27990645,0.27990645,0.27990645
UnkRM,49,0.2808865,0.2808865,0.2808865,0.2808865,0.2808865,0.2808865,0.2808865,0.2808865,0.2808865,0.2808865,0.2808865
UnkRM,50,0.2818593,0.2818593,0.2818593,0.2818593,0.2818593,0.2818593,0.2818593,0.2818593,0.2818593,0.2818593,0.2818593
