timestamp,threshold,averOut,label
0,0.33347408812767265,0.9825400357326831,0
0,0.33113316639533297,0.9756428002219593,0
0,0.33553746846357907,0.988619529945725,0
0,0.3332748456701789,0.9819529925461961,0
0,0.33257912873492346,0.9799031488948836,0
0,0.3320050043512562,0.9782115626141903,0
0,0.3330521165349189,0.981296748777015,0
0,0.3329141567529703,0.9808902673923698,0
0,0.33612329590885476,0.9903455978457713,0
0,0.33277875236221505,0.9804913151508988,0
0,0.33370884275234836,0.9832317111147566,0
0,0.3354324818700644,0.9883101999707261,0
0,0.3330334653720552,0.9812417954391727,0
0,0.3329531524866621,0.9810051634845672,0
0,0.3349792533694395,0.9869748184131985,0
0,0.3327915427322151,0.9805290003895555,0
0,0.3335513976576157,0.9827678186729986,0
0,0.33416738779399874,0.9845827572009391,0
0,0.33568544163664965,0.9890555145452259,0
0,0.3336282955350964,0.9829943887303959,0
0,0.33285128485616255,0.9807050231472085,0
0,0.3350957588015832,0.9873180872173931,0
0,0.3327810364386519,0.9804980448987978,0
0,0.3339370192569195,0.9839040048819078,0
0,0.3311532264313975,0.9757019046299279,0
0,0.334479724662973,0.9855030190423483,0
0,0.3342452425236219,0.9848121465044842,0
0,0.3339902052257927,0.984060710741876,0
0,0.3353982663911617,0.9882093883063103,0
0,0.33388022257557043,0.9837366605055111,0
0,0.334007852164201,0.984112705256927,0
0,0.3342788493272193,0.9849111647826143,0
0,0.3316277405056502,0.9771000014898356,0
0,0.33340496730943436,0.9823363798156582,0
0,0.33547089031807237,0.9884233656985044,0
0,0.3327095920330848,0.9802875428199317,0
0,0.33407646034897837,0.9843148507630477,0
0,0.0016654788606992467,0.9796934474701452,1
0,0.0016536169230332457,0.9727158370783798,1
0,0.0016654228416815324,0.9796604951067838,1
0,0.001648320066727636,0.9696000392515507,1
0,0.0016559613866128033,0.974094933301649,1
0,0.0016659822968092702,0.9799895863583943,1
0,0.0016603570710458945,0.9766806300269969,1
0,0.0016515816655935413,0.9715186268197302,1
0,0.0016625620687926235,0.9779776875250727,1
0,0.001677294149315965,0.9866436172446853,1
0,0.0016699933566613043,0.982349033330179,1
0,0.0016756868352689963,0.9856981383935274,1
0,0.0016513407719795181,0.9713769246938343,1
0,0.0016568779065972172,0.9746340627042455,1
0,0.0016566897629035785,0.9745233899432815,1
0,0.0016723340430770052,0.983725907692356,1
0,0.0016651418550852758,0.9794952088736917,1
0,0.0016626750184456749,0.9780441284974558,1
0,0.001659854363914584,0.9763849199497553,1
0,0.0016510526116243326,0.9712074186025487,1
