Classifiers,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkRm,unkRM,unk
MINAS-BR,0.5370167,0.002290559,0.0,0.5088053,0.60668117,0.5486143,0.40449592,0.50790197,0.37183547,0.59643877,0.4435297,NaN,0.0,0
