Classifiers,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkRm,unkRM,unk
MINAS-BR,0.38327003,0.0027588676,0.0,0.36843833,0.0,0.4063303,0.09569017,0.37766898,0.08754239,0.4397555,0.10554987,NaN,0.043093592,154
