Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkRM,unk
16,0.389307,0.0036545643,0.0,0.37371364,0.0,0.41634035,0.09326076,0.38597232,0.08535927,0.4518951,0.1027743,0.013965957,2
17,0.38716415,0.0034392523,0.0,0.3724822,0.0,0.41445488,0.09233089,0.38447335,0.08454912,0.4495079,0.101690285,0.013800651,2
18,0.38520613,0.0033187403,0.0,0.3700866,0.0,0.41267177,0.091676846,0.38295874,0.083532296,0.44738337,0.1015812,0.01376754,3
19,0.38353196,0.003211132,0.0,0.36938643,0.0,0.410937,0.09114106,0.38160124,0.083328664,0.44515878,0.1005699,0.023903556,4
20,0.38104373,0.0030505243,0.0,0.36727107,0.0,0.40921217,0.09051474,0.38023612,0.082766555,0.44296885,0.099863455,0.024188075,3
21,0.38095984,0.0029655632,0.0,0.36669093,0.0,0.40768123,0.08963495,0.3790042,0.08175162,0.44105306,0.09920092,0.024066526,2
22,0.37809002,0.0028885037,0.0,0.3635506,0.0,0.4061235,0.08894007,0.37765974,0.08080506,0.43922746,0.098896414,0.024202188,3
23,0.37859663,0.0027630415,0.0,0.36412898,0.0,0.40477458,0.089103796,0.3765316,0.08111307,0.43759808,0.09884095,0.024023796,4
24,0.3780678,0.0026481648,0.0,0.36332268,0.0,0.4035463,0.08848087,0.3754744,0.080366135,0.436155,0.09841838,0.033883546,5
25,0.37548658,0.0025423297,0.0,0.36095646,0.0,0.4022787,0.088226184,0.37435704,0.07999417,0.43470106,0.098346815,0.03380836,4
26,0.3752043,0.0024442705,0.0,0.36026403,0.0,0.40111518,0.08879078,0.37331238,0.080578,0.4333924,0.09886774,0.03375708,1
27,0.37424538,0.0023537164,0.0,0.35944954,0.0,0.4000078,0.08869558,0.3723214,0.08050515,0.43214262,0.09874132,0.033688433,3
28,0.3746343,0.0022698385,0.0,0.36027804,0.0,0.39902914,0.08898797,0.37149012,0.080730155,0.43097806,0.09912765,0.04364491,5
29,0.37253305,0.0022352736,0.0,0.35862696,0.0,0.39802164,0.08843032,0.37063178,0.080244675,0.4297828,0.09847571,0.053674992,2
30,0.3709189,0.0021612002,0.0,0.35734868,0.0,0.3969983,0.08860361,0.369774,0.08044857,0.4285499,0.09859851,0.06376047,8
31,0.36912602,0.0022142944,0.0,0.35604155,0.0,0.39596862,0.08902951,0.36891475,0.0807754,0.4273044,0.09916253,0.063742496,1
32,0.3691831,0.0021846204,0.0,0.356818,0.0,0.39501694,0.08932243,0.36818045,0.08117817,0.42607316,0.09928308,0.063754775,1
33,0.36919618,0.0021181544,0.0,0.3570566,0.0,0.39413115,0.08899665,0.36752477,0.08089593,0.4248904,0.098900266,0.06361256,0
34,0.36954948,0.002093145,0.0,0.35774764,0.0,0.39333716,0.08885174,0.3669647,0.08072266,0.42379373,0.09880143,0.06349287,2
35,0.3682044,0.0020337752,0.0,0.35672602,0.0,0.3925273,0.08849667,0.36639455,0.08046646,0.42267424,0.098307334,0.07336332,9
36,0.36798996,0.0020124277,0.0,0.3567061,0.0,0.3917574,0.08849282,0.36586937,0.080462255,0.42158797,0.09830411,0.07331192,1
37,0.3678385,0.0019579555,0.0,0.35641682,0.0,0.39104623,0.08830019,0.36537033,0.08022864,0.42060354,0.09817752,0.073274925,2
38,0.36737916,0.0019400589,0.0,0.35598364,0.0,0.39037064,0.08800289,0.36488745,0.07988976,0.41968042,0.09795012,0.07315757,6
39,0.3663275,0.0018901743,0.0,0.35479087,0.0,0.38970864,0.08803175,0.364381,0.07978904,0.41882035,0.0981737,0.07305603,1
40,0.3650937,0.0018432008,0.0,0.35375676,0.0,0.38903418,0.08759394,0.3638611,0.07944868,0.41794923,0.09760015,0.08287235,8
41,0.3643749,0.0017982824,0.0,0.3531811,0.0,0.38837087,0.08782818,0.36335087,0.07948784,0.4170914,0.09812395,0.08286339,4
42,0.36377332,0.0018161455,0.0,0.3526905,0.0,0.38772532,0.08770956,0.36285335,0.079360425,0.41625795,0.09802199,0.08286479,6
43,0.36381766,0.0018330722,0.0,0.3527456,0.0,0.3871228,0.08774426,0.36239222,0.079378165,0.41547596,0.09808161,0.082890116,4
