Classifier,Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM
MINAS-BR,46,0.3630331,0.0017407642,0.0,0.3521907,0.0,0.38548455,0.087781325,0.36114404,0.07949409,0.41334316,0.097997546
MINAS-BR,47,0.3625745,0.0017036697,0.0,0.3514705,0.0,0.38497132,0.08738429,0.3607391,0.07897777,0.41269344,0.09779359
MINAS-BR,48,0.36260682,0.0017210337,0.0,0.35146955,0.0,0.38448414,0.087532535,0.36035886,0.07906278,0.4120715,0.09803471
MINAS-BR,49,0.36168587,0.0017117071,0.0,0.35047933,0.0,0.38400248,0.0876887,0.35996172,0.079115234,0.4114842,0.09834615
MINAS-BR,50,0.36097872,0.0016773833,0.0,0.3499697,0.0,0.38352704,0.08746192,0.35956794,0.078942835,0.410907,0.0980421
MINAS-BR,51,0.36031625,0.001644409,0.0,0.34949505,0.0,0.38305932,0.08726057,0.35917854,0.07877036,0.4103418,0.0978021
UnkRM,1,9.2205434E-4,9.2205434E-4,9.2205434E-4,9.2205434E-4,9.2205434E-4,9.2205434E-4,9.2205434E-4,9.2205434E-4,9.2205434E-4,9.2205434E-4,9.2205434E-4
UnkRM,2,8.8581286E-4,8.8581286E-4,8.8581286E-4,8.8581286E-4,8.8581286E-4,8.8581286E-4,8.8581286E-4,8.8581286E-4,8.8581286E-4,8.8581286E-4,8.8581286E-4
UnkRM,3,8.623943E-4,8.623943E-4,8.623943E-4,8.623943E-4,8.623943E-4,8.623943E-4,8.623943E-4,8.623943E-4,8.623943E-4,8.623943E-4,8.623943E-4
UnkRM,4,0.0011264673,0.0011264673,0.0011264673,0.0011264673,0.0011264673,0.0011264673,0.0011264673,0.0011264673,0.0011264673,0.0011264673,0.0011264673
UnkRM,5,0.0013526606,0.0013526606,0.0013526606,0.0013526606,0.0013526606,0.0013526606,0.0013526606,0.0013526606,0.0013526606,0.0013526606,0.0013526606
UnkRM,6,0.001279133,0.001279133,0.001279133,0.001279133,0.001279133,0.001279133,0.001279133,0.001279133,0.001279133,0.001279133,0.001279133
UnkRM,7,0.0012904438,0.0012904438,0.0012904438,0.0012904438,0.0012904438,0.0012904438,0.0012904438,0.0012904438,0.0012904438,0.0012904438,0.0012904438
UnkRM,8,0.013918397,0.013918397,0.013918397,0.013918397,0.013918397,0.013918397,0.013918397,0.013918397,0.013918397,0.013918397,0.013918397
UnkRM,9,0.01482568,0.01482568,0.01482568,0.01482568,0.01482568,0.01482568,0.01482568,0.01482568,0.01482568,0.01482568,0.01482568
UnkRM,10,0.015449565,0.015449565,0.015449565,0.015449565,0.015449565,0.015449565,0.015449565,0.015449565,0.015449565,0.015449565,0.015449565
UnkRM,11,0.015634691,0.015634691,0.015634691,0.015634691,0.015634691,0.015634691,0.015634691,0.015634691,0.015634691,0.015634691,0.015634691
UnkRM,12,0.015382001,0.015382001,0.015382001,0.015382001,0.015382001,0.015382001,0.015382001,0.015382001,0.015382001,0.015382001,0.015382001
UnkRM,13,0.015031877,0.015031877,0.015031877,0.015031877,0.015031877,0.015031877,0.015031877,0.015031877,0.015031877,0.015031877,0.015031877
UnkRM,14,0.014621997,0.014621997,0.014621997,0.014621997,0.014621997,0.014621997,0.014621997,0.014621997,0.014621997,0.014621997,0.014621997
UnkRM,15,0.014224061,0.014224061,0.014224061,0.014224061,0.014224061,0.014224061,0.014224061,0.014224061,0.014224061,0.014224061,0.014224061
UnkRM,16,0.013965957,0.013965957,0.013965957,0.013965957,0.013965957,0.013965957,0.013965957,0.013965957,0.013965957,0.013965957,0.013965957
