Classifiers,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkRm,unkRM,unk
MINAS-BR,0.44561902,0.0,0.40429378,0.3757499,0.5814092,0.45986053,0.3608438,0.38119835,0.24832669,0.58020145,0.66031003,NaN,0.0,0
